binary_package	binary_version	source_package	source_version	repo_relative_path	source_directory	repo_url
libnss-systemd	249.11-0ubuntu3.20	systemd	249.11-0ubuntu3.20	systemd/249.11-0ubuntu3.20/systemd_249.11-0ubuntu3.20.debian.tar.xz	systemd/249.11-0ubuntu3.20	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/249.11-0ubuntu3.20/systemd_249.11-0ubuntu3.20.debian.tar.xz
libnss-systemd	249.11-0ubuntu3.20	systemd	249.11-0ubuntu3.20	systemd/249.11-0ubuntu3.20/systemd_249.11-0ubuntu3.20.dsc	systemd/249.11-0ubuntu3.20	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/249.11-0ubuntu3.20/systemd_249.11-0ubuntu3.20.dsc
libnss-systemd	249.11-0ubuntu3.20	systemd	249.11-0ubuntu3.20	systemd/249.11-0ubuntu3.20/systemd_249.11.orig.tar.gz	systemd/249.11-0ubuntu3.20	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/249.11-0ubuntu3.20/systemd_249.11.orig.tar.gz
libodbc2	2.3.9-5ubuntu0.1	unixodbc	2.3.9-5ubuntu0.1	unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.debian.tar.xz	unixodbc/2.3.9-5ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.debian.tar.xz
libodbc2	2.3.9-5ubuntu0.1	unixodbc	2.3.9-5ubuntu0.1	unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.dsc	unixodbc/2.3.9-5ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.dsc
libodbc2	2.3.9-5ubuntu0.1	unixodbc	2.3.9-5ubuntu0.1	unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9.orig.tar.gz	unixodbc/2.3.9-5ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9.orig.tar.gz
libodbccr2	2.3.9-5ubuntu0.1	unixodbc	2.3.9-5ubuntu0.1	unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.debian.tar.xz	unixodbc/2.3.9-5ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.debian.tar.xz
libodbccr2	2.3.9-5ubuntu0.1	unixodbc	2.3.9-5ubuntu0.1	unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.dsc	unixodbc/2.3.9-5ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.dsc
libodbccr2	2.3.9-5ubuntu0.1	unixodbc	2.3.9-5ubuntu0.1	unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9.orig.tar.gz	unixodbc/2.3.9-5ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9.orig.tar.gz
libodbcinst2	2.3.9-5ubuntu0.1	unixodbc	2.3.9-5ubuntu0.1	unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.debian.tar.xz	unixodbc/2.3.9-5ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.debian.tar.xz
libodbcinst2	2.3.9-5ubuntu0.1	unixodbc	2.3.9-5ubuntu0.1	unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.dsc	unixodbc/2.3.9-5ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9-5ubuntu0.1.dsc
libodbcinst2	2.3.9-5ubuntu0.1	unixodbc	2.3.9-5ubuntu0.1	unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9.orig.tar.gz	unixodbc/2.3.9-5ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.9-5ubuntu0.1/unixodbc_2.3.9.orig.tar.gz
libogg0	1.3.5-0ubuntu3	libogg	1.3.5-0ubuntu3	libogg/1.3.5-0ubuntu3/libogg_1.3.5-0ubuntu3.diff.gz	libogg/1.3.5-0ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libogg/1.3.5-0ubuntu3/libogg_1.3.5-0ubuntu3.diff.gz
libogg0	1.3.5-0ubuntu3	libogg	1.3.5-0ubuntu3	libogg/1.3.5-0ubuntu3/libogg_1.3.5-0ubuntu3.dsc	libogg/1.3.5-0ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libogg/1.3.5-0ubuntu3/libogg_1.3.5-0ubuntu3.dsc
libogg0	1.3.5-0ubuntu3	libogg	1.3.5-0ubuntu3	libogg/1.3.5-0ubuntu3/libogg_1.3.5.orig.tar.gz	libogg/1.3.5-0ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libogg/1.3.5-0ubuntu3/libogg_1.3.5.orig.tar.gz
libopengl-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libopengl-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libopengl-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libopengl0	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libopengl0	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libopengl0	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libopus0	1.3.1-0.1build2	opus	1.3.1-0.1build2	opus/1.3.1-0.1build2/opus_1.3.1-0.1build2.diff.gz	opus/1.3.1-0.1build2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/opus/1.3.1-0.1build2/opus_1.3.1-0.1build2.diff.gz
libopus0	1.3.1-0.1build2	opus	1.3.1-0.1build2	opus/1.3.1-0.1build2/opus_1.3.1-0.1build2.dsc	opus/1.3.1-0.1build2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/opus/1.3.1-0.1build2/opus_1.3.1-0.1build2.dsc
libopus0	1.3.1-0.1build2	opus	1.3.1-0.1build2	opus/1.3.1-0.1build2/opus_1.3.1.orig.tar.gz	opus/1.3.1-0.1build2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/opus/1.3.1-0.1build2/opus_1.3.1.orig.tar.gz
libp11-kit0	0.24.0-6build1	p11-kit	0.24.0-6build1	p11-kit/0.24.0-6build1/p11-kit_0.24.0-6build1.debian.tar.xz	p11-kit/0.24.0-6build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/p11-kit/0.24.0-6build1/p11-kit_0.24.0-6build1.debian.tar.xz
libp11-kit0	0.24.0-6build1	p11-kit	0.24.0-6build1	p11-kit/0.24.0-6build1/p11-kit_0.24.0-6build1.dsc	p11-kit/0.24.0-6build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/p11-kit/0.24.0-6build1/p11-kit_0.24.0-6build1.dsc
libp11-kit0	0.24.0-6build1	p11-kit	0.24.0-6build1	p11-kit/0.24.0-6build1/p11-kit_0.24.0.orig.tar.xz	p11-kit/0.24.0-6build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/p11-kit/0.24.0-6build1/p11-kit_0.24.0.orig.tar.xz
libp11-kit0	0.24.0-6build1	p11-kit	0.24.0-6build1	p11-kit/0.24.0-6build1/p11-kit_0.24.0.orig.tar.xz.asc	p11-kit/0.24.0-6build1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/p11-kit/0.24.0-6build1/p11-kit_0.24.0.orig.tar.xz.asc
libpam-modules	1.4.0-11ubuntu2.6	pam	1.4.0-11ubuntu2.6	pam/1.4.0-11ubuntu2.6/pam_1.4.0-11ubuntu2.6.debian.tar.xz	pam/1.4.0-11ubuntu2.6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.4.0-11ubuntu2.6/pam_1.4.0-11ubuntu2.6.debian.tar.xz
libpam-modules	1.4.0-11ubuntu2.6	pam	1.4.0-11ubuntu2.6	pam/1.4.0-11ubuntu2.6/pam_1.4.0-11ubuntu2.6.dsc	pam/1.4.0-11ubuntu2.6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.4.0-11ubuntu2.6/pam_1.4.0-11ubuntu2.6.dsc
libpam-modules	1.4.0-11ubuntu2.6	pam	1.4.0-11ubuntu2.6	pam/1.4.0-11ubuntu2.6/pam_1.4.0.orig.tar.xz	pam/1.4.0-11ubuntu2.6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.4.0-11ubuntu2.6/pam_1.4.0.orig.tar.xz
libpam-systemd	249.11-0ubuntu3.20	systemd	249.11-0ubuntu3.20	systemd/249.11-0ubuntu3.20/systemd_249.11-0ubuntu3.20.debian.tar.xz	systemd/249.11-0ubuntu3.20	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/249.11-0ubuntu3.20/systemd_249.11-0ubuntu3.20.debian.tar.xz
libpam-systemd	249.11-0ubuntu3.20	systemd	249.11-0ubuntu3.20	systemd/249.11-0ubuntu3.20/systemd_249.11-0ubuntu3.20.dsc	systemd/249.11-0ubuntu3.20	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/249.11-0ubuntu3.20/systemd_249.11-0ubuntu3.20.dsc
libpam-systemd	249.11-0ubuntu3.20	systemd	249.11-0ubuntu3.20	systemd/249.11-0ubuntu3.20/systemd_249.11.orig.tar.gz	systemd/249.11-0ubuntu3.20	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/249.11-0ubuntu3.20/systemd_249.11.orig.tar.gz
libpam0g	1.4.0-11ubuntu2.6	pam	1.4.0-11ubuntu2.6	pam/1.4.0-11ubuntu2.6/pam_1.4.0-11ubuntu2.6.debian.tar.xz	pam/1.4.0-11ubuntu2.6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.4.0-11ubuntu2.6/pam_1.4.0-11ubuntu2.6.debian.tar.xz
libpam0g	1.4.0-11ubuntu2.6	pam	1.4.0-11ubuntu2.6	pam/1.4.0-11ubuntu2.6/pam_1.4.0-11ubuntu2.6.dsc	pam/1.4.0-11ubuntu2.6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.4.0-11ubuntu2.6/pam_1.4.0-11ubuntu2.6.dsc
libpam0g	1.4.0-11ubuntu2.6	pam	1.4.0-11ubuntu2.6	pam/1.4.0-11ubuntu2.6/pam_1.4.0.orig.tar.xz	pam/1.4.0-11ubuntu2.6	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.4.0-11ubuntu2.6/pam_1.4.0.orig.tar.xz
libpango-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz
libpango-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc
libpango-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz
libpango1.0-dev	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz
libpango1.0-dev	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc
libpango1.0-dev	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz
libpangocairo-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz
libpangocairo-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc
libpangocairo-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz
libpangoft2-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz
libpangoft2-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc
libpangoft2-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz
libpangoxft-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.debian.tar.xz
libpangoxft-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds-2ubuntu1.dsc
libpangoxft-1.0-0	1.50.6+ds-2ubuntu1	pango1.0	1.50.6+ds-2ubuntu1	pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz	pango1.0/1.50.6+ds-2ubuntu1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.6+ds-2ubuntu1/pango1.0_1.50.6+ds.orig.tar.xz
libpciaccess-dev	0.16-3	libpciaccess	0.16-3	libpciaccess/0.16-3/libpciaccess_0.16-3.diff.gz	libpciaccess/0.16-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libpciaccess/0.16-3/libpciaccess_0.16-3.diff.gz
libpciaccess-dev	0.16-3	libpciaccess	0.16-3	libpciaccess/0.16-3/libpciaccess_0.16-3.dsc	libpciaccess/0.16-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libpciaccess/0.16-3/libpciaccess_0.16-3.dsc
libpciaccess-dev	0.16-3	libpciaccess	0.16-3	libpciaccess/0.16-3/libpciaccess_0.16.orig.tar.gz	libpciaccess/0.16-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libpciaccess/0.16-3/libpciaccess_0.16.orig.tar.gz
libpciaccess-dev	0.16-3	libpciaccess	0.16-3	libpciaccess/0.16-3/libpciaccess_0.16.orig.tar.gz.asc	libpciaccess/0.16-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libpciaccess/0.16-3/libpciaccess_0.16.orig.tar.gz.asc
libpciaccess0	0.16-3	libpciaccess	0.16-3	libpciaccess/0.16-3/libpciaccess_0.16-3.diff.gz	libpciaccess/0.16-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libpciaccess/0.16-3/libpciaccess_0.16-3.diff.gz
libpciaccess0	0.16-3	libpciaccess	0.16-3	libpciaccess/0.16-3/libpciaccess_0.16-3.dsc	libpciaccess/0.16-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libpciaccess/0.16-3/libpciaccess_0.16-3.dsc
libpciaccess0	0.16-3	libpciaccess	0.16-3	libpciaccess/0.16-3/libpciaccess_0.16.orig.tar.gz	libpciaccess/0.16-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libpciaccess/0.16-3/libpciaccess_0.16.orig.tar.gz
libpciaccess0	0.16-3	libpciaccess	0.16-3	libpciaccess/0.16-3/libpciaccess_0.16.orig.tar.gz.asc	libpciaccess/0.16-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libpciaccess/0.16-3/libpciaccess_0.16.orig.tar.gz.asc
libpcre16-3	2:8.39-13ubuntu0.22.04.1	pcre3	2:8.39-13ubuntu0.22.04.1	pcre3/2%3a8.39-13ubuntu0.22.04.1/pcre3_8.39-13ubuntu0.22.04.1.debian.tar.gz	pcre3/2%3a8.39-13ubuntu0.22.04.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre3/2%253a8.39-13ubuntu0.22.04.1/pcre3_8.39-13ubuntu0.22.04.1.debian.tar.gz
libpcre16-3	2:8.39-13ubuntu0.22.04.1	pcre3	2:8.39-13ubuntu0.22.04.1	pcre3/2%3a8.39-13ubuntu0.22.04.1/pcre3_8.39-13ubuntu0.22.04.1.dsc	pcre3/2%3a8.39-13ubuntu0.22.04.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre3/2%253a8.39-13ubuntu0.22.04.1/pcre3_8.39-13ubuntu0.22.04.1.dsc
libpcre16-3	2:8.39-13ubuntu0.22.04.1	pcre3	2:8.39-13ubuntu0.22.04.1	pcre3/2%3a8.39-13ubuntu0.22.04.1/pcre3_8.39.orig.tar.bz2	pcre3/2%3a8.39-13ubuntu0.22.04.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre3/2%253a8.39-13ubuntu0.22.04.1/pcre3_8.39.orig.tar.bz2
libpcre2-16-0	10.39-3ubuntu0.1	pcre2	10.39-3ubuntu0.1	pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.diff.gz	pcre2/10.39-3ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.diff.gz
libpcre2-16-0	10.39-3ubuntu0.1	pcre2	10.39-3ubuntu0.1	pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.dsc	pcre2/10.39-3ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.dsc
libpcre2-16-0	10.39-3ubuntu0.1	pcre2	10.39-3ubuntu0.1	pcre2/10.39-3ubuntu0.1/pcre2_10.39.orig.tar.gz	pcre2/10.39-3ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre2/10.39-3ubuntu0.1/pcre2_10.39.orig.tar.gz
libpcre2-32-0	10.39-3ubuntu0.1	pcre2	10.39-3ubuntu0.1	pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.diff.gz	pcre2/10.39-3ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.diff.gz
libpcre2-32-0	10.39-3ubuntu0.1	pcre2	10.39-3ubuntu0.1	pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.dsc	pcre2/10.39-3ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.dsc
libpcre2-32-0	10.39-3ubuntu0.1	pcre2	10.39-3ubuntu0.1	pcre2/10.39-3ubuntu0.1/pcre2_10.39.orig.tar.gz	pcre2/10.39-3ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre2/10.39-3ubuntu0.1/pcre2_10.39.orig.tar.gz
libpcre2-8-0	10.39-3ubuntu0.1	pcre2	10.39-3ubuntu0.1	pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.diff.gz	pcre2/10.39-3ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.diff.gz
libpcre2-8-0	10.39-3ubuntu0.1	pcre2	10.39-3ubuntu0.1	pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.dsc	pcre2/10.39-3ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre2/10.39-3ubuntu0.1/pcre2_10.39-3ubuntu0.1.dsc
libpcre2-8-0	10.39-3ubuntu0.1	pcre2	10.39-3ubuntu0.1	pcre2/10.39-3ubuntu0.1/pcre2_10.39.orig.tar.gz	pcre2/10.39-3ubuntu0.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pcre2/10.39-3ubuntu0.1/pcre2_10.39.orig.tar.gz
