sdk_file	system_path	binary_package	binary_version	source_package	source_version
/usr/lib/libsecret-1.so.0.0.0	/usr/lib/x86_64-linux-gnu/libsecret-1.so.0.0.0	libsecret-1-0	0.20.5-2	libsecret	0.20.5-2
/usr/lib/libselinux.a	/usr/lib/x86_64-linux-gnu/libselinux.a	libselinux1-dev	3.3-1build2	libselinux	3.3-1build2
/usr/lib/libselinux.so.1	/lib/x86_64-linux-gnu/libselinux.so.1	libselinux1	3.3-1build2	libselinux	3.3-1build2
/usr/lib/libsemanage.so.2	/usr/lib/x86_64-linux-gnu/libsemanage.so.2	libsemanage2	3.3-1build2	libsemanage	3.3-1build2
/usr/lib/libsensors.so.5.0.0	/usr/lib/x86_64-linux-gnu/libsensors.so.5.0.0	libsensors5	1:3.6.0-7ubuntu1	lm-sensors	1:3.6.0-7ubuntu1
/usr/lib/libsepol.a	/usr/lib/x86_64-linux-gnu/libsepol.a	libsepol-dev	3.3-1build1	libsepol	3.3-1build1
/usr/lib/libsepol.so.2	/lib/x86_64-linux-gnu/libsepol.so.2	libsepol2	3.3-1build1	libsepol	3.3-1build1
/usr/lib/libsigsegv.so.2.0.6	/usr/lib/x86_64-linux-gnu/libsigsegv.so.2.0.6	libsigsegv2	2.13-1ubuntu3	libsigsegv	2.13-1ubuntu3
/usr/lib/libsmartcols.so.1.1.0	/usr/lib/x86_64-linux-gnu/libsmartcols.so.1.1.0	libsmartcols1	2.37.2-4ubuntu3.5	util-linux	2.37.2-4ubuntu3.5
/usr/lib/libsndfile.so.1.0.31	/usr/lib/x86_64-linux-gnu/libsndfile.so.1.0.31	libsndfile1	1.0.31-2ubuntu0.2	libsndfile	1.0.31-2ubuntu0.2
/usr/lib/libsqlite3.a	/usr/lib/x86_64-linux-gnu/libsqlite3.a	libsqlite3-dev	3.37.2-2ubuntu0.5	sqlite3	3.37.2-2ubuntu0.5
/usr/lib/libsqlite3.so.0.8.6	/usr/lib/x86_64-linux-gnu/libsqlite3.so.0.8.6	libsqlite3-0	3.37.2-2ubuntu0.5	sqlite3	3.37.2-2ubuntu0.5
/usr/lib/libss.so.2.0	/lib/x86_64-linux-gnu/libss.so.2.0	libss2	1.46.5-2ubuntu1.2	e2fsprogs	1.46.5-2ubuntu1.2
/usr/lib/libssh.so.4.8.7	/usr/lib/x86_64-linux-gnu/libssh.so.4.8.7	libssh-4	0.9.6-2ubuntu0.22.04.7	libssh	0.9.6-2ubuntu0.22.04.7
/usr/lib/libssl.a	/usr/lib/x86_64-linux-gnu/libssl.a	libssl-dev	3.0.2-0ubuntu1.23	openssl	3.0.2-0ubuntu1.23
/usr/lib/libssl.so.3	/usr/lib/x86_64-linux-gnu/libssl.so.3	libssl3	3.0.2-0ubuntu1.23	openssl	3.0.2-0ubuntu1.23
/usr/lib/libstdc++.so.6.0.30	/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.30	libstdc++6	12.3.0-1ubuntu1~22.04.3	gcc-12	12.3.0-1ubuntu1~22.04.3
/usr/lib/libsybdb.a	/usr/lib/x86_64-linux-gnu/libsybdb.a	freetds-dev	1.3.6-1	freetds	1.3.6-1
/usr/lib/libsybdb.so.5.1.0	/usr/lib/x86_64-linux-gnu/libsybdb.so.5.1.0	libsybdb5	1.3.6-1	freetds	1.3.6-1
/usr/lib/libsystemd.so.0.32.0	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0	libsystemd0	249.11-0ubuntu3.20	systemd	249.11-0ubuntu3.20
/usr/lib/libtasn1.so.6.6.2	/usr/lib/x86_64-linux-gnu/libtasn1.so.6.6.2	libtasn1-6	4.18.0-4ubuntu0.2	libtasn1-6	4.18.0-4ubuntu0.2
/usr/lib/libthai.a	/usr/lib/x86_64-linux-gnu/libthai.a	libthai-dev	0.1.29-1build1	libthai	0.1.29-1build1
/usr/lib/libthai.so.0.3.1	/usr/lib/x86_64-linux-gnu/libthai.so.0.3.1	libthai0	0.1.29-1build1	libthai	0.1.29-1build1
/usr/lib/libthread_db.so.1	/lib/x86_64-linux-gnu/libthread_db.so.1	libc6	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/lib/libtic.so.6.3	/usr/lib/x86_64-linux-gnu/libtic.so.6.3	libtinfo6	6.3-2ubuntu0.1	ncurses	6.3-2ubuntu0.1
/usr/lib/libtiff.a	/usr/lib/x86_64-linux-gnu/libtiff.a	libtiff-dev	4.3.0-6ubuntu0.13	tiff	4.3.0-6ubuntu0.13
/usr/lib/libtiff.so.5.7.0	/usr/lib/x86_64-linux-gnu/libtiff.so.5.7.0	libtiff5	4.3.0-6ubuntu0.13	tiff	4.3.0-6ubuntu0.13
/usr/lib/libtiffxx.a	/usr/lib/x86_64-linux-gnu/libtiffxx.a	libtiff-dev	4.3.0-6ubuntu0.13	tiff	4.3.0-6ubuntu0.13
/usr/lib/libtiffxx.so.5.7.0	/usr/lib/x86_64-linux-gnu/libtiffxx.so.5.7.0	libtiffxx5	4.3.0-6ubuntu0.13	tiff	4.3.0-6ubuntu0.13
/usr/lib/libtinfo.so.6.3	/lib/x86_64-linux-gnu/libtinfo.so.6.3	libtinfo6	6.3-2ubuntu0.1	ncurses	6.3-2ubuntu0.1
/usr/lib/libtirpc.a	/usr/lib/x86_64-linux-gnu/libtirpc.a	libtirpc-dev	1.3.2-2ubuntu0.1	libtirpc	1.3.2-2ubuntu0.1
/usr/lib/libtirpc.so.3.0.0	/lib/x86_64-linux-gnu/libtirpc.so.3.0.0	libtirpc3	1.3.2-2ubuntu0.1	libtirpc	1.3.2-2ubuntu0.1
/usr/lib/libtommath.so.1.2.0	/usr/lib/x86_64-linux-gnu/libtommath.so.1.2.0	libtommath1	1.2.0-6ubuntu0.22.04.1	libtommath	1.2.0-6ubuntu0.22.04.1
/usr/lib/libtsan.so.0.0.0	/usr/lib/x86_64-linux-gnu/libtsan.so.0.0.0	libtsan0	11.4.0-1ubuntu1~22.04.3	gcc-11	11.4.0-1ubuntu1~22.04.3
/usr/lib/libubsan.so.1.0.0	/usr/lib/x86_64-linux-gnu/libubsan.so.1.0.0	libubsan1	12.3.0-1ubuntu1~22.04.3	gcc-12	12.3.0-1ubuntu1~22.04.3
/usr/lib/libuchardet.so.0.0.7	/usr/lib/x86_64-linux-gnu/libuchardet.so.0.0.7	libuchardet0	0.0.7-1build2	uchardet	0.0.7-1build2
/usr/lib/libudev.so.1.7.2	/usr/lib/x86_64-linux-gnu/libudev.so.1.7.2	libudev1	249.11-0ubuntu3.20	systemd	249.11-0ubuntu3.20
/usr/lib/libunistring.so.2.2.0	/usr/lib/x86_64-linux-gnu/libunistring.so.2.2.0	libunistring2	1.0-1	libunistring	1.0-1
/usr/lib/libunity-extras.so.9.0.2	/usr/lib/x86_64-linux-gnu/libunity-extras.so.9.0.2	libunity9	7.1.4+19.04.20190319-6build1	libunity	7.1.4+19.04.20190319-6build1
/usr/lib/libunity.so.9.0.2	/usr/lib/x86_64-linux-gnu/libunity.so.9.0.2	libunity9	7.1.4+19.04.20190319-6build1	libunity	7.1.4+19.04.20190319-6build1
/usr/lib/libunity/libunity-protocol-private.so.0.0.0	/usr/lib/x86_64-linux-gnu/libunity/libunity-protocol-private.so.0.0.0	libunity-protocol-private0	7.1.4+19.04.20190319-6build1	libunity	7.1.4+19.04.20190319-6build1
/usr/lib/libutil.a	/usr/lib/x86_64-linux-gnu/libutil.a	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/lib/libutil.so.1	/lib/x86_64-linux-gnu/libutil.so.1	libc6	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/lib/libuuid.a	/usr/lib/x86_64-linux-gnu/libuuid.a	uuid-dev	2.37.2-4ubuntu3.5	util-linux	2.37.2-4ubuntu3.5
/usr/lib/libuuid.so.1.3.0	/usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0	libuuid1	2.37.2-4ubuntu3.5	util-linux	2.37.2-4ubuntu3.5
/usr/lib/libuv.so.1.0.0	/usr/lib/x86_64-linux-gnu/libuv.so.1.0.0	libuv1	1.43.0-1ubuntu0.1	libuv1	1.43.0-1ubuntu0.1
/usr/lib/libvorbis.so.0.4.9	/usr/lib/x86_64-linux-gnu/libvorbis.so.0.4.9	libvorbis0a	1.3.7-1build2	libvorbis	1.3.7-1build2
/usr/lib/libvorbisenc.so.2.0.12	/usr/lib/x86_64-linux-gnu/libvorbisenc.so.2.0.12	libvorbisenc2	1.3.7-1build2	libvorbis	1.3.7-1build2
/usr/lib/libvulkan.so.1.3.204	/usr/lib/x86_64-linux-gnu/libvulkan.so.1.3.204	libvulkan1	1.3.204.1-2	vulkan-loader	1.3.204.1-2
/usr/lib/libwacom.so.9.0.0	/usr/lib/x86_64-linux-gnu/libwacom.so.9.0.0	libwacom9	2.2.0-1	libwacom	2.2.0-1
/usr/lib/libwayland-client.so.0.20.0	/usr/lib/x86_64-linux-gnu/libwayland-client.so.0.20.0	libwayland-client0	1.20.0-1ubuntu0.1	wayland	1.20.0-1ubuntu0.1
/usr/lib/libwayland-cursor.so.0.20.0	/usr/lib/x86_64-linux-gnu/libwayland-cursor.so.0.20.0	libwayland-cursor0	1.20.0-1ubuntu0.1	wayland	1.20.0-1ubuntu0.1
/usr/lib/libwayland-egl.so.1.20.0	/usr/lib/x86_64-linux-gnu/libwayland-egl.so.1.20.0	libwayland-egl1	1.20.0-1ubuntu0.1	wayland	1.20.0-1ubuntu0.1
/usr/lib/libwayland-server.so.0.20.0	/usr/lib/x86_64-linux-gnu/libwayland-server.so.0.20.0	libwayland-server0	1.20.0-1ubuntu0.1	wayland	1.20.0-1ubuntu0.1
/usr/lib/libwebp.so.7.1.3	/usr/lib/x86_64-linux-gnu/libwebp.so.7.1.3	libwebp7	1.2.2-2ubuntu0.22.04.2	libwebp	1.2.2-2ubuntu0.22.04.2
/usr/lib/libxcb-cursor.a	/usr/lib/x86_64-linux-gnu/libxcb-cursor.a	libxcb-cursor-dev	0.1.1-4ubuntu1	xcb-util-cursor	0.1.1-4ubuntu1
/usr/lib/libxcb-cursor.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-cursor.so.0.0.0	libxcb-cursor0	0.1.1-4ubuntu1	xcb-util-cursor	0.1.1-4ubuntu1
/usr/lib/libxcb-dri2.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-dri2.so.0.0.0	libxcb-dri2-0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-dri3.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.0.0	libxcb-dri3-0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-glx.a	/usr/lib/x86_64-linux-gnu/libxcb-glx.a	libxcb-glx0-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-glx.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-glx.so.0.0.0	libxcb-glx0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-icccm.a	/usr/lib/x86_64-linux-gnu/libxcb-icccm.a	libxcb-icccm4-dev	0.4.1-1.1build2	xcb-util-wm	0.4.1-1.1build2
/usr/lib/libxcb-icccm.so.4.0.0	/usr/lib/x86_64-linux-gnu/libxcb-icccm.so.4.0.0	libxcb-icccm4	0.4.1-1.1build2	xcb-util-wm	0.4.1-1.1build2
/usr/lib/libxcb-image.a	/usr/lib/x86_64-linux-gnu/libxcb-image.a	libxcb-image0-dev	0.4.0-2	xcb-util-image	0.4.0-2
/usr/lib/libxcb-image.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-image.so.0.0.0	libxcb-image0	0.4.0-2	xcb-util-image	0.4.0-2
/usr/lib/libxcb-keysyms.a	/usr/lib/x86_64-linux-gnu/libxcb-keysyms.a	libxcb-keysyms1-dev	0.4.0-1build3	xcb-util-keysyms	0.4.0-1build3
/usr/lib/libxcb-keysyms.so.1.0.0	/usr/lib/x86_64-linux-gnu/libxcb-keysyms.so.1.0.0	libxcb-keysyms1	0.4.0-1build3	xcb-util-keysyms	0.4.0-1build3
/usr/lib/libxcb-present.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0	libxcb-present0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-randr.a	/usr/lib/x86_64-linux-gnu/libxcb-randr.a	libxcb-randr0-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-randr.so.0.1.0	/usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0	libxcb-randr0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-render-util.a	/usr/lib/x86_64-linux-gnu/libxcb-render-util.a	libxcb-render-util0-dev	0.3.9-1build3	xcb-util-renderutil	0.3.9-1build3
/usr/lib/libxcb-render-util.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-render-util.so.0.0.0	libxcb-render-util0	0.3.9-1build3	xcb-util-renderutil	0.3.9-1build3
/usr/lib/libxcb-render.a	/usr/lib/x86_64-linux-gnu/libxcb-render.a	libxcb-render0-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-render.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0	libxcb-render0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-shape.a	/usr/lib/x86_64-linux-gnu/libxcb-shape.a	libxcb-shape0-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-shape.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-shape.so.0.0.0	libxcb-shape0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-shm.a	/usr/lib/x86_64-linux-gnu/libxcb-shm.a	libxcb-shm0-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-shm.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0	libxcb-shm0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-sync.a	/usr/lib/x86_64-linux-gnu/libxcb-sync.a	libxcb-sync-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-sync.so.1.0.0	/usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0	libxcb-sync1	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-util.a	/usr/lib/x86_64-linux-gnu/libxcb-util.a	libxcb-util-dev	0.4.0-1build2	xcb-util	0.4.0-1build2
/usr/lib/libxcb-util.so.1.0.0	/usr/lib/x86_64-linux-gnu/libxcb-util.so.1.0.0	libxcb-util1	0.4.0-1build2	xcb-util	0.4.0-1build2
/usr/lib/libxcb-xfixes.a	/usr/lib/x86_64-linux-gnu/libxcb-xfixes.a	libxcb-xfixes0-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-xfixes.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0	libxcb-xfixes0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-xinerama.a	/usr/lib/x86_64-linux-gnu/libxcb-xinerama.a	libxcb-xinerama0-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-xinerama.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxcb-xinerama.so.0.0.0	libxcb-xinerama0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-xinput.a	/usr/lib/x86_64-linux-gnu/libxcb-xinput.a	libxcb-xinput-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-xinput.so.0.1.0	/usr/lib/x86_64-linux-gnu/libxcb-xinput.so.0.1.0	libxcb-xinput0	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-xkb.a	/usr/lib/x86_64-linux-gnu/libxcb-xkb.a	libxcb-xkb-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb-xkb.so.1.0.0	/usr/lib/x86_64-linux-gnu/libxcb-xkb.so.1.0.0	libxcb-xkb1	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb.a	/usr/lib/x86_64-linux-gnu/libxcb.a	libxcb1-dev	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxcb.so.1.1.0	/usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0	libxcb1	1.14-3ubuntu3	libxcb	1.14-3ubuntu3
/usr/lib/libxkbcommon-x11.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxkbcommon-x11.so.0.0.0	libxkbcommon-x11-0	1.4.0-1	libxkbcommon	1.4.0-1
/usr/lib/libxkbcommon.so.0.0.0	/usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0	libxkbcommon0	1.4.0-1	libxkbcommon	1.4.0-1
/usr/lib/libxml2.so.2.9.13	/usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13	libxml2	2.9.13+dfsg-1ubuntu0.11	libxml2	2.9.13+dfsg-1ubuntu0.11
/usr/lib/libxshmfence.so.1.0.0	/usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0	libxshmfence1	1.3-1build4	libxshmfence	1.3-1build4
/usr/lib/libxxhash.so.0.8.1	/usr/lib/x86_64-linux-gnu/libxxhash.so.0.8.1	libxxhash0	0.8.1-1	xxhash	0.8.1-1
/usr/lib/libyaml-0.so.2.0.6	/usr/lib/x86_64-linux-gnu/libyaml-0.so.2.0.6	libyaml-0-2	0.2.2-1build2	libyaml	0.2.2-1build2
/usr/lib/libz.a	/usr/lib/x86_64-linux-gnu/libz.a	zlib1g-dev	1:1.2.11.dfsg-2ubuntu9.2	zlib	1:1.2.11.dfsg-2ubuntu9.2
/usr/lib/libz.so.1.2.11	/lib/x86_64-linux-gnu/libz.so.1.2.11	zlib1g	1:1.2.11.dfsg-2ubuntu9.2	zlib	1:1.2.11.dfsg-2ubuntu9.2
/usr/lib/libzstd.a	/usr/lib/x86_64-linux-gnu/libzstd.a	libzstd-dev	1.4.8+dfsg-3build1	libzstd	1.4.8+dfsg-3build1
/usr/lib/libzstd.so.1.4.8	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	libzstd1	1.4.8+dfsg-3build1	libzstd	1.4.8+dfsg-3build1
/usr/lib/metatypes/qt5core_metatypes.json	/usr/lib/x86_64-linux-gnu/metatypes/qt5core_metatypes.json	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/metatypes/qt5gui_metatypes.json	/usr/lib/x86_64-linux-gnu/metatypes/qt5gui_metatypes.json	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/metatypes/qt5widgets_metatypes.json	/usr/lib/x86_64-linux-gnu/metatypes/qt5widgets_metatypes.json	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/ossl-modules/legacy.so	/usr/lib/x86_64-linux-gnu/ossl-modules/legacy.so	libssl3	3.0.2-0ubuntu1.23	openssl	3.0.2-0ubuntu1.23
/usr/lib/pkgconfig/Qt5Concurrent.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5Concurrent.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5Core.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5Core.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5DBus.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5DBus.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5Gui.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5Gui.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5Network.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5Network.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5OpenGLExtensions.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5OpenGLExtensions.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5PrintSupport.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5PrintSupport.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5Sql.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5Sql.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5Test.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5Test.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5Widgets.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5Widgets.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/Qt5Xml.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/Qt5Xml.pc	qtbase5-dev	5.15.3+dfsg-2ubuntu0.2	qtbase-opensource-src	5.15.3+dfsg-2ubuntu0.2
/usr/lib/pkgconfig/alsa.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/alsa.pc	libasound2-dev	1.2.6.1-1ubuntu1.1	alsa-lib	1.2.6.1-1ubuntu1.1
/usr/lib/pkgconfig/atk-bridge-2.0.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/atk-bridge-2.0.pc	libatk-bridge2.0-dev	2.38.0-3	at-spi2-atk	2.38.0-3
/usr/lib/pkgconfig/atk.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/atk.pc	libatk1.0-dev	2.36.0-3build1	atk1.0	2.36.0-3build1
/usr/lib/pkgconfig/atspi-2.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/atspi-2.pc	libatspi2.0-dev	2.44.0-3	at-spi2-core	2.44.0-3
/usr/lib/pkgconfig/blkid.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/blkid.pc	libblkid-dev	2.37.2-4ubuntu3.5	util-linux	2.37.2-4ubuntu3.5
/usr/lib/pkgconfig/cairo-fc.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-fc.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-ft.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-ft.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-gobject.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-gobject.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-pdf.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-pdf.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-png.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-png.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-ps.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-ps.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-script.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-script.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-svg.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-svg.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-tee.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-tee.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-xcb-shm.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-xcb-shm.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-xcb.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-xcb.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-xlib-xrender.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-xlib-xrender.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo-xlib.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo-xlib.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/cairo.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/cairo.pc	libcairo2-dev	1.16.0-5ubuntu2.1	cairo	1.16.0-5ubuntu2.1
/usr/lib/pkgconfig/com_err.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/com_err.pc	comerr-dev	2.1-1.46.5-2ubuntu1.2	e2fsprogs	1.46.5-2ubuntu1.2
/usr/lib/pkgconfig/datrie-0.2.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/datrie-0.2.pc	libdatrie-dev	0.2.13-2	libdatrie	0.2.13-2
/usr/lib/pkgconfig/dbus-1.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/dbus-1.pc	libdbus-1-dev	1.12.20-2ubuntu4.1	dbus	1.12.20-2ubuntu4.1
/usr/lib/pkgconfig/dbus-glib-1.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/dbus-glib-1.pc	libdbus-glib-1-dev	0.112-2build1	dbus-glib	0.112-2build1
/usr/lib/pkgconfig/dbusmenu-glib-0.4.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/dbusmenu-glib-0.4.pc	libdbusmenu-glib-dev	16.04.1+18.10.20180917-0ubuntu8	libdbusmenu	16.04.1+18.10.20180917-0ubuntu8
/usr/lib/pkgconfig/dee-1.0.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/dee-1.0.pc	libdee-dev	1.2.7+17.10.20170616-6ubuntu4	dee	1.2.7+17.10.20170616-6ubuntu4
/usr/lib/pkgconfig/dee-icu-1.0.pc	/usr/lib/x86_64-linux-gnu/pkgconfig/dee-icu-1.0.pc	libdee-dev	1.2.7+17.10.20170616-6ubuntu4	dee	1.2.7+17.10.20170616-6ubuntu4
